gene_symbol,gene_orf,degree,abs_delta_cb,delta_cb_plus,delta_cb_minus,cb_baseline,cb_stress,abs_log2fc,ethanol_phenotype,cb_zscore,predicted_log_odds_contribution,weight_perm_pval,temporal_null_pval,rank_abs_delta_cb,rank_delta_cb_plus,rank_delta_cb_minus,mean_expr,var_expr
PHO3,YBR092C,7,2.3804800634794678e-06,2.3804800634794678e-06,-2.3804800634794678e-06,2.3804800634794678e-06,0.0,0.2218099382644975,0,-0.2563792714036745,0.20817544591566362,0.9411764705882353,0.9607843137254902,3546,1593,3450,8.10989344925024,0.06289465650309348
EMW1,YNL313C,11,2.3804800634794678e-06,2.3804800634794678e-06,-2.3804800634794678e-06,8.728426899424717e-06,6.347946835945249e-06,0.3014787617038887,0,-0.2563792714036745,0.20817544591566362,0.9019607843137255,1.0,3547,1593,3450,6.567483495985337,0.038798790498162455
ORC4,YPR162C,41,2.2217813925808527e-06,-2.2217813925808527e-06,2.2217813925808527e-06,0.00019853203729418767,0.00020075381868676852,0.057721943603763,0,-0.25646058289602947,0.20824146941314212,0.9803921568627451,0.7254901960784313,3548,3090,1954,5.609545764847572,0.07514425838075119
ILV5,YLR355C,10,2.1821067248561793e-06,-2.1821067248561793e-06,2.1821067248561793e-06,1.7853600476096015e-06,3.967466772465781e-06,0.3349979116337263,0,-0.2564809107691183,0.2082579752875118,0.7450980392156863,0.3137254901960784,3549,3089,1955,10.371189272440379,0.1157389905718968
SDP1,YIL113W,2,1.9837333862328904e-06,1.9837333862328904e-06,-1.9837333862328904e-06,1.9837333862328904e-06,0.0,0.1544279030521322,0,-0.256582550134562,0.20834050465935997,0.9803921568627451,0.9803921568627451,3550,1595,3449,3.2317221738842243,2.1937514285962925
NOP16,YER002W,101,1.9837333862328904e-06,-1.9837333862328904e-06,1.9837333862328904e-06,1.0579911393242082e-06,3.0417245255570986e-06,2.1916150057292088,1,-0.256582550134562,0.20834050465935997,0.9215686274509803,0.39215686274509803,3551,3088,1956,6.29115109459361,1.1548011719367404
ARF2,YDL137W,40,1.9837333862328713e-06,-1.9837333862328713e-06,1.9837333862328713e-06,0.0001575084308668915,0.00015949216425312438,0.5948101046367853,1,-0.25658255013456205,0.20834050465936,0.9803921568627451,1.0,3552,3087,1957,8.594394223720107,0.13639187667525662
RPS4A,YJR145C,289,1.6468943269181319e-06,1.6468943269181319e-06,-1.6468943269181319e-06,1.6468943269181319e-06,0.0,0.4164835876219079,1,-0.2567551343562272,0.20848064000301103,1.0,0.9607843137254902,3553,1596,3448,10.971710426728544,0.09276345723003235
STE18,YJR086W,13,1.5933601495846713e-06,1.5933601495846713e-06,-1.5933601495846713e-06,0.00019837333862328903,0.00019677997847370436,0.3745959208567885,0,-0.25678256334366817,0.20850291185697284,0.9215686274509803,0.8627450980392157,3554,1597,3447,0.30499380343546284,0.28399867670711854
YPR114W,YPR114W,4,1.5933601495846508e-06,1.5933601495846508e-06,-1.5933601495846508e-06,1.5933601495846508e-06,0.0,0.1376744914849323,0,-0.25678256334366817,0.20850291185697284,0.9607843137254902,0.9803921568627451,3555,1598,3445,7.8905713468438865,0.07766139886749512
VTH2,YJL222W,2,1.5933601495846508e-06,1.5933601495846508e-06,-1.5933601495846508e-06,1.5933601495846508e-06,0.0,4.205548876127988,0,-0.25678256334366817,0.20850291185697284,0.9803921568627451,1.0,3556,1598,3445,3.4551752438109036,4.395574792068131
ALR1,YOL130W,5,1.5869867089866874e-06,-1.5869867089866874e-06,1.5869867089866874e-06,0.004176155524697481,0.0041777425114064674,0.5359486103413778,0,-0.2567858288654493,0.20850556340305615,1.0,1.0,3557,3086,1958,6.387539589291549,0.1501485382387504
URA5,YML106W,5,1.586986708986335e-06,1.586986708986335e-06,-1.586986708986335e-06,0.00019837333862328906,0.00019678635191430272,0.1090554672111707,0,-0.2567858288654495,0.2085055634030563,0.9411764705882353,0.9607843137254902,3558,1600,3444,8.685038747333865,0.06154869111757397
SKM1,YOL113W,13,1.5869867089863147e-06,1.5869867089863147e-06,-1.5869867089863147e-06,2.6185280698274155e-05,2.459829398928784e-05,0.5294320244044144,0,-0.2567858288654495,0.2085055634030563,0.9803921568627451,1.0,3559,1601,3443,5.7311800921081915,0.1445386782016352
BCK2,YER167W,8,1.586986708986313e-06,1.586986708986313e-06,-1.586986708986313e-06,1.4282880380876812e-05,1.2695893671890499e-05,0.159293764971915,1,-0.2567858288654495,0.2085055634030563,0.9803921568627451,1.0,3560,1602,3442,5.86298493729504,0.2259267728824527
FYV8,YGR196C,3,1.5869867089863126e-06,1.5869867089863126e-06,-1.5869867089863126e-06,2.3804800634794686e-06,7.934933544931562e-07,0.1426512660329235,1,-0.2567858288654495,0.2085055634030563,0.9411764705882353,1.0,3561,1603,3439,5.546209010903495,0.1144966445248597
PPN1,YDR452W,7,1.5869867089863126e-06,1.5869867089863126e-06,-1.5869867089863126e-06,2.3804800634794686e-06,7.934933544931562e-07,0.248000787038924,0,-0.2567858288654495,0.2085055634030563,0.9215686274509803,0.9019607843137255,3562,1603,3439,6.984916199874741,0.030294359751057
ACS1,YAL054C,4,1.5869867089863126e-06,1.5869867089863126e-06,-1.5869867089863126e-06,2.3804800634794686e-06,7.934933544931562e-07,0.73600735380555,1,-0.2567858288654495,0.2085055634030563,0.9411764705882353,1.0,3563,1603,3439,4.194678566971183,1.5517180661146135
BLM10,YFL007W,45,1.5869867089863126e-06,-1.5869867089863126e-06,1.5869867089863126e-06,7.934933544931562e-07,2.3804800634794686e-06,0.8209281537832993,0,-0.2567858288654495,0.2085055634030563,1.0,0.6274509803921569,3564,3085,1959,7.06220092599024,0.10007220003138781
YGR266W,YGR266W,3,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2626540520160052,1,-0.2567858288654495,0.2085055634030563,0.9019607843137255,1.0,3565,1606,3389,5.8901999788658035,0.0706877606758392
HDA3,YPR179C,12,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.026890938378127,0,-0.2567858288654495,0.2085055634030563,0.803921568627451,0.9607843137254902,3566,1606,3389,5.6310107990607445,0.48146449167006367
RMI1,YPL024W,7,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,1.5869867089863123e-06,0.8851683601789491,0,-0.2567858288654495,0.2085055634030563,0.45098039215686275,0.1568627450980392,3567,3067,1960,4.835759898569333,1.1263533231295
TPO4,YOR273C,3,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.1649997580103219,0,-0.2567858288654495,0.2085055634030563,0.9803921568627451,0.9803921568627451,3568,1606,3389,7.0457778839845915,0.1386825555301972
ETP1,YHL010C,3,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2725437866497415,1,-0.2567858288654495,0.2085055634030563,0.9803921568627451,0.9215686274509803,3569,1606,3389,5.31898649501611,0.21661846571275586
GPX2,YBR244W,2,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.673223550027342,0,-0.2567858288654495,0.2085055634030563,0.9607843137254902,1.0,3570,1606,3389,6.94448715931877,0.6277653675065828
YOR251C,YOR251C,6,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.4825653376020948,0,-0.2567858288654495,0.2085055634030563,0.9215686274509803,0.9607843137254902,3571,1606,3389,6.548634074522449,0.19257892786556477
ALD4,YOR374W,8,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2738647828365756,0,-0.2567858288654495,0.2085055634030563,0.8431372549019608,0.9607843137254902,3572,1606,3389,7.410926613388284,0.5036896843641643
MTC4,YBR255W,7,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,1.5869867089863123e-06,0.7126032479261033,1,-0.2567858288654495,0.2085055634030563,0.4117647058823529,0.058823529411764705,3573,3067,1960,5.479667675728899,0.3653328199718097
AIM1,YAL046C,6,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,5.388663166625825,1,-0.2567858288654495,0.2085055634030563,0.9215686274509803,0.9215686274509803,3574,1606,3389,2.3430378224585953,6.959071614668634
APE4,YHR113W,3,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.0691843372282532,0,-0.2567858288654495,0.2085055634030563,0.9803921568627451,0.9607843137254902,3575,1606,3389,6.58168158646834,0.19621431976304715
YPL186C,YPL186C,3,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,1.5869867089863123e-06,0.6098148547043882,0,-0.2567858288654495,0.2085055634030563,0.45098039215686275,0.5686274509803921,3576,3067,1960,4.638894060245207,1.185094201830304
NHX1,YDR456W,2,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2011800245940893,1,-0.2567858288654495,0.2085055634030563,0.9411764705882353,1.0,3577,1606,3389,6.55539243627702,0.0598934212030042
KAP120,YPL125W,8,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.824849053120893,0,-0.2567858288654495,0.2085055634030563,0.8823529411764706,0.9607843137254902,3578,1606,3389,6.176622875997663,0.1783170466542472
PTH2,YBL057C,4,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,1.607923517256502,0,-0.2567858288654495,0.2085055634030563,1.0,0.9607843137254902,3579,1606,3389,5.616925868276304,1.0784645214038686
ICE2,YIL090W,3,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,1.5869867089863123e-06,1.0811395982733902,1,-0.2567858288654495,0.2085055634030563,0.23529411764705882,0.0784313725490196,3580,3067,1960,5.984338582810251,0.6487627393573758
GUT2,YIL155C,3,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,1.5869867089863123e-06,3.1739734179726247e-06,0.0912924033184952,1,-0.2567858288654495,0.2085055634030563,0.9411764705882353,0.9803921568627451,3581,3067,1960,6.027176125460597,0.486017728624761
SYT1,YPR095C,5,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2758834861336812,0,-0.2567858288654495,0.2085055634030563,1.0,0.9803921568627451,3582,1606,3389,5.2959119804684285,0.19677651744476068
HOM6,YJR139C,4,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.0545678185346876,0,-0.2567858288654495,0.2085055634030563,0.9803921568627451,0.9607843137254902,3583,1606,3389,8.94458565950705,0.060225289150390285
GPC1,YGR149W,2,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.220106494887359,1,-0.2567858288654495,0.2085055634030563,0.9607843137254902,0.9803921568627451,3584,1606,3389,5.655362993926137,0.1811964918731364
FAD1,YDL045C,2,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.1259791577821349,0,-0.2567858288654495,0.2085055634030563,0.9607843137254902,0.9803921568627451,3585,1606,3389,5.421614945172494,0.09454774426380898
ENV11,YGR071C,5,1.5869867089863123e-06,1.5869867089863123e-06,-1.5869867089863123e-06,1.5869867089863123e-06,0.0,0.2511746277867566,1,-0.2567858288654495,0.2085055634030563,0.9411764705882353,0.8235294117647058,3586,1606,3389,5.167544821437692,0.12789924524808893
